Año,Autoridad Ambiental,NOMBRE/RAZÓN SOCIAL,PERSONA NATURAL O JURÍDICA,REPRESENTANTE LEGAL,TIPO DE AUTORIZACIÓN / ENTIDAD QUE OTORGA,No. PERMISO/ LICENCIA AMBIENTAL/ SANCIONATORIO,FECHA DE OTORGAMIENTO,VIGENCIA (meses),TIPO DE CAZA,VALOR TIPO DE CAZA,ESPECIE O GRUPO TAXONÓMICO,ORDEN,CLASE,No. INDIVIDUOS y/o MUESTRAS APROBADOS,DEPARTAMENTO,MUNICIPIO,No. CERTIFICADO SiB,ESTADO DE CONSERVACIÓN DE LA ESPECIE,ESTADO DE CONSERVACIÓN DEL HÁBITAT,PRESIÓN POR USO,COEFICIENTE BIÓTICO (Cb),NACIONALIDAD (N),GRUPO TRÓFICO (Gt),"COEFICIENTE DE VALORACIÓN 
(V)",FACTOR REGIONAL (FR),No. ESPECÍMENES O MUESTRAS (Es),UNIDAD DE Es,TARIFA MÍNIMA (TM),COSTO DE IMPLEMENTACIÓN (CI),MONTO A PAGAR (MP),RECLAMACIONES,MP DESPUÉS DE RECLAMACIÓN,RECAUDO
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Cryptorellus obsoletus,Soricomorpha,Mammalia,4,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,4,Individuo,"$    11,318.00","$    30,652.00","$    21,730.56",No,21730.559999999998,21730.56
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Cryptotis thomasi,Tinamiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Crypturellus soui,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Cyanocorax affinis,Passeriformes,Aves,8,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,8,Individuo,"$    11,318.00","$    30,652.00","$    43,461.12",No,43461.119999999995,43461.12
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Cyanocorax yncas,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dacnis cayana,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dacnis hartlaubi,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Vulnerable (VU),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,1,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dacnis lineata,Rodentia,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,1,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dasyprocta fuliginosa,Rodentia,Mammalia,7,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,7,Individuo,"$    11,318.00","$    30,652.00","$    38,028.48",No,38028.479999999996,38028.48
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dasyprocta punctata,Cingulata,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dasypus novemcinctus,Anura,Amphibia,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,10,Individuo,"$    11,318.00","$    30,652.00","$    67,908.00",No,67908,67908.0
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendrobates truncatus,Passeriformes,Aves,92,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",2,0,1.0,1.0,1.2,92,Individuo,"$    11,318.00","$    30,652.00","$    1,249,507.20",No,1249507.2,1249507.2
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendrocincla fuliginosa,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendrocincla tyrannina,Anseriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendrocygna autumnalis,Squamata,Sauropsida,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,10,Individuo,"$    11,318.00","$    30,652.00","$    108,652.80",No,108652.79999999999,108652.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendrophidion bivittatus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendroplex picus,Anura,Amphibia,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendropsophus columbianus,Anura,Amphibia,31,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,31,Individuo,"$    11,318.00","$    30,652.00","$    421,029.60",No,421029.60000000003,421029.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendropsophus microcephalus,Anura,Amphibia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,1,Individuo,"$    11,318.00","$    30,652.00","$    13,581.60",No,13581.6,13581.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dendropsophus molitor,Chiroptera,Mammalia,6,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,6,Individuo,"$    11,318.00","$    30,652.00","$    81,489.60",No,81489.6,81489.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dermanura cf. bogotensis,Chiroptera,Mammalia,10,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,10,Individuo,"$    11,318.00","$    30,652.00","$    67,908.00",No,67908,67908.0
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dermanura cf. phaeotis,Chiroptera,Mammalia,34,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,34,Individuo,"$    11,318.00","$    30,652.00","$    461,774.40",No,461774.4,461774.4
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Desmodus rotundus,Didelphimorphia,Mammalia,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,2,Individuo,"$    11,318.00","$    30,652.00","$    13,581.60",No,13581.6,13581.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Didelphis marsupialis,Didelphimorphia,Mammalia,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Didelphis pernigra,Passeriformes,Aves,6,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,6,Individuo,"$    11,318.00","$    30,652.00","$    32,595.84",No,32595.839999999997,32595.84
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Diglossa albilatera,Passeriformes,Aves,4,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,4,Individuo,"$    11,318.00","$    30,652.00","$    21,730.56",No,21730.559999999998,21730.56
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Diglossa caerulescens,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Diglossa cyanea,Passeriformes,Aves,4,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,4,Individuo,"$    11,318.00","$    30,652.00","$    21,730.56",No,21730.559999999998,21730.56
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Diglossa humeralis,Passeriformes,Aves,5,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,5,Individuo,"$    11,318.00","$    30,652.00","$    27,163.20",No,27163.199999999997,27163.2
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Diglossa sittoides,Squamata,Sauropsida,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Drymarchon melanurus,Piciformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dryocopus lineatus,Passeriformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Dubusia taeniata,Mustelidae,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Eira barbara,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Elaenia flavogaster,Passeriformes,Aves,5,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,5,Individuo,"$    11,318.00","$    30,652.00","$    27,163.20",No,27163.199999999997,27163.2
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Elaenia frantzii,Accipitriformes,Aves,5,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,5,Individuo,"$    11,318.00","$    30,652.00","$    54,326.40",No,54326.399999999994,54326.4
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Elanus leucurus,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,432.64",No,5432.639999999999,5432.64
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Emberizoides herbicola,Chiroptera,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Enchisthenes hartii,Anura,Amphibia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,1.0,1.0,1.2,1,Individuo,"$    11,318.00","$    30,652.00","$    13,581.60",No,13581.6,13581.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Engystomops pustulosus,Passeriformes,Aves,31,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,31,Individuo,"$    11,318.00","$    30,652.00","$    210,514.80",No,210514.80000000002,210514.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Epinecrophylla fulviventris,Chiroptera,Mammalia,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Eptesicus chiriquinus,Apodiformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,1,Individuo,"$    11,318.00","$    30,652.00","$    6,790.80",No,6790.8,6790.8
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Eriocnemis vestita,Squamata,Sauropsida,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,"Altos niveles de tráfico ilegal a escala regional o nacional, y/o sujeta a tráfico ilegal internacional, o incluida en los apéndices I o II de CITES.",1,0,0.8,1.0,0.48,2,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Erythrolamprus epinephelus,Piciformes,Aves,2,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,1,0,1.0,1.0,0.6,2,Individuo,"$    11,318.00","$    30,652.00","$    13,581.60",No,13581.6,13581.6
2021,CARDER,Transmisora Colombiana de Energía S.A.S E.S.P,Persona jurídica,VINÍCIUS ANDRADE DE MEDEIROS ROSA,Permiso / ANLA,1083,2017-09-06T00:00:00.000,24.0,Científica estudios ambientales,0.6,Eubucco bourcierii,Passeriformes,Aves,1,Risaralda,La Virginia,16EF5777188,Preocupación menor (LC),Buen estado de conservación,No hay presión por uso,2,0,0.8,1.0,0.96,1,Individuo,"$    11,318.00","$    30,652.00","$    10,865.28",No,10865.279999999999,10865.28
